"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14876-8753","LW","Tanner","Glass","0.7536585365853659","41","3000","NYI@NYR","NYR","NYI","","","",""
"14876-21922","RW","Jeremy","Welsh","0.25","2","3000","STL@MIN","STL","MIN","","","",""
"14876-22905","D","Fredrik","Claesson","-0.48750000000000004","8","3000","DAL@OTT","OTT","DAL","","","",""
"14876-8764","D","Carl","Gunnarsson","0.7841666666666666","60","3000","STL@MIN","STL","MIN","","","",""
"14876-15279","RW","Mark","McNeill","0","1","3000","DET@CHI","CHI","DET","","","",""
"14876-8226","D","Jay","Bouwmeester","1.1500000000000001","62","3000","STL@MIN","STL","MIN","","","",""
"14876-10908","LW","Jim","O'Brien","-0.575","4","3000","PIT@NJ","NJ","PIT","","","",""
"14876-58878","C","Oskar","Sundqvist","0.32","10","3000","PIT@NJ","PIT","NJ","O","Undisclosed","",""
"14876-58877","RW","Conor","Sheary","0.8444444444444444","27","3000","PIT@NJ","PIT","NJ","DTD","Upper body","",""
"14876-8705","RW","Steve","Bernier","1.2638888888888888","18","3000","NYI@NYR","NYI","NYR","","","",""
"14876-54947","C","Dennis","Rasmussen","1.1282051282051282","39","3000","DET@CHI","CHI","DET","","","",""
"14876-9314","D","Paul","Postma","-0.26249999999999996","8","3000","EDM@WPG","WPG","EDM","","","",""
"14876-8240","LW","Tuomo","Ruutu","0.31363636363636366","22","3000","PIT@NJ","NJ","PIT","","","",""
"14876-15293","D","Jamie","Oleksiak","0.6653846153846155","13","3000","DAL@OTT","DAL","OTT","","","",""
"14876-15289","LW","Matt","Puempel","0.6933333333333334","15","3000","DAL@OTT","OTT","DAL","","","",""
"14876-10886","C","Stephen","Gionta","0.5143939393939394","66","3000","PIT@NJ","NJ","PIT","","","",""
"14876-9346","LW","Brandon","Mashinter","0.5818181818181818","33","3000","DET@CHI","CHI","DET","DTD","Illness","",""
"14876-8938","C","Patrice","Cormier","0.2","2","3000","EDM@WPG","WPG","EDM","","","",""
"14876-23438","D","Jonas","Brodin","0.6115384615384615","52","3000","STL@MIN","MIN","STL","","","",""
"14876-8395","C","Jarret","Stoll","0.6924242424242425","66","3000","STL@MIN","MIN","STL","","","",""
"14876-8386","D","Keith","Ballard","0","0","3000","STL@MIN","MIN","STL","","","",""
"14876-66758","LW","Francis","Perron","0","0","3000","DAL@OTT","OTT","DAL","","","",""
"14876-11277","LW","Jordan","Schroeder","0.5466666666666666","15","3000","STL@MIN","MIN","STL","","","",""
"14876-13742","D","Ben","Chiarot","0.6538461538461539","52","3000","EDM@WPG","WPG","EDM","","","",""
"14876-14217","D","Patrik","Nemeth","0.8208333333333334","24","3000","DAL@OTT","DAL","OTT","","","",""
"14876-13743","D","Mark","Borowiecki","0.6119047619047618","63","3000","DAL@OTT","OTT","DAL","O","Knee","",""
"14876-62032","RW","Vincent","Hinostroza","0.4142857142857143","7","3000","DET@CHI","CHI","DET","","","",""
"14876-14219","RW","Justin","Fontaine","1.1934782608695653","46","3000","STL@MIN","MIN","STL","","","",""
"14876-42908","RW","Brad","Hunt","0.6142857142857144","7","3000","EDM@WPG","EDM","WPG","","","",""
"14876-42910","D","Darnell","Nurse","1.0175438596491229","57","3000","EDM@WPG","EDM","WPG","","","",""
"14876-8425","RW","Cal","Clutterbuck","1.395","60","3000","NYI@NYR","NYI","NYR","","","",""
"14876-42906","LW","Jujhar","Khaira","0.7233333333333334","15","3000","EDM@WPG","EDM","WPG","","","",""
"14876-12756","D","Dylan","McIlrath","1.34","30","3000","NYI@NYR","NYR","NYI","","","",""
"14876-40030","D","Alexei","Marchenko","0.5781818181818181","55","3000","DET@CHI","DET","CHI","","","",""
"14876-9390","C","Dominic","Moore","1.0555555555555556","63","3000","NYI@NYR","NYR","NYI","","","",""
"14876-15218","D","David","Rundblad","1.0777777777777777","9","3000","DET@CHI","CHI","DET","","","",""
"14876-9393","C","Eric","Fehr","0.9884615384615384","39","3000","PIT@NJ","PIT","NJ","IR","Lower body","",""
"14876-11305","D","Chris","Summers","0.3333333333333333","3","3000","NYI@NYR","NYR","NYI","","","",""
"14876-8440","RW","Travis","Moen","0.5694444444444444","18","3000","DAL@OTT","DAL","OTT","","","",""
"14876-59261","LW","Nicholas","Paul","1.3777777777777778","9","3000","DAL@OTT","OTT","DAL","","","",""
"14876-59235","RW","Tomas","Nosek","-0.11666666666666665","6","3000","DET@CHI","DET","CHI","","","",""
"14876-42977","RW","Nicolas","Petan","0.3785714285714286","14","3000","EDM@WPG","WPG","EDM","","","",""
"14876-8886","LW","Chris","Porter","0.5722222222222222","54","3000","STL@MIN","MIN","STL","","","",""
"14876-8887","RW","Ryan","Reaves","0.35400000000000004","50","3000","STL@MIN","STL","MIN","","","",""
"14876-8847","D","Robert","Bortuzzo","0.8606060606060606","33","3000","STL@MIN","STL","MIN","","","",""
"14876-42973","LW","J.C.","Lipon","1.1333333333333333","3","3000","EDM@WPG","WPG","EDM","","","",""
"14876-11384","RW","Joakim","Andersson","0.5821428571428572","28","3000","DET@CHI","DET","CHI","","","",""
"14876-8854","RW","Eric","Tangradi","0","1","3000","DET@CHI","DET","CHI","","","",""
"14876-8852","LW","Dustin","Jeffrey","1.3571428571428572","7","3000","PIT@NJ","PIT","NJ","","","",""
"14876-11245","D","Brian","Strait","0.85875","40","3000","NYI@NYR","NYI","NYR","","","",""
"14876-23063","RW","Marek","Hrivik","1.1","4","3000","NYI@NYR","NYR","NYI","","","",""
"14876-21733","RW","Chris","Brown","0.4","1","3000","NYI@NYR","NYR","NYI","","","",""
"14876-12192","C","Jacob","Josefson","0.9777777777777777","54","3000","PIT@NJ","NJ","PIT","","","",""
"14876-23069","D","Adam","Clendening","1.2058823529411764","17","3000","EDM@WPG","EDM","WPG","","","",""
"14876-12202","LW","Andrew","Desjardins","0.9409836065573771","61","3000","DET@CHI","CHI","DET","","","",""
"14876-39348","C","Andew","Miller","0.03333333333333336","6","3000","EDM@WPG","EDM","WPG","","","",""
"14876-21151","LW","Brian","O'Neill","0.390909090909091","22","3000","PIT@NJ","NJ","PIT","","","",""
"14876-43200","D","Ryan","Pulock","0.4666666666666666","3","3000","NYI@NYR","NYI","NYR","","","",""
"14876-59018","RW","Iiro","Pakarinen","0.7557692307692307","52","3000","EDM@WPG","EDM","WPG","","","",""
"14876-8545","RW","Chris","Neil","1.0999999999999999","66","3000","DAL@OTT","OTT","DAL","","","",""
"14876-8465","RW","Jordin","Tootoo","0.9156249999999999","64","3000","PIT@NJ","NJ","PIT","","","",""
"14876-12259","D","Brendan","Smith","1.2688679245283019","53","3000","DET@CHI","DET","CHI","","","",""
"14876-43152","D","Damon","Severson","1.1593220338983052","59","3000","PIT@NJ","NJ","PIT","","","",""
"14876-9008","D","Marc-Andre","Gragnani","-0.375","4","3000","PIT@NJ","NJ","PIT","","","",""
"14876-12280","RW","Magnus","Paajarvi-Svensson","0.9097560975609755","41","3000","STL@MIN","STL","MIN","","","",""
"14876-43149","D","Seth","Helgeson","0.4375","12","3000","PIT@NJ","NJ","PIT","","","",""
"14876-43188","RW","Kurtis","Gabriel","1.3","3","3000","STL@MIN","MIN","STL","","","",""
"14876-8988","LW","Luke","Gazdic","0.3464285714285714","28","3000","EDM@WPG","EDM","WPG","","","",""
"14876-11143","LW","Jordan","Caron","-0.65","4","3000","STL@MIN","STL","MIN","","","",""
"14876-62396","RW","Christoph","Bertschy","0.4000000000000001","3","3000","STL@MIN","MIN","STL","","","",""
"14876-8487","D","Johnny","Oduya","1.2045454545454546","66","3000","DAL@OTT","DAL","OTT","","","",""
"14876-21650","D","Xavier","Ouellet","0.41999999999999993","5","3000","DET@CHI","DET","CHI","","","",""
"14876-8490","D","Andy","Greene","0.8757575757575757","66","3000","PIT@NJ","NJ","PIT","","","",""
"14876-43176","RW","Ryan","Hartman","0.7333333333333334","3","3000","DET@CHI","CHI","DET","","","",""
"14876-13954","D","David","Warsofsky","0.5923076923076924","13","3000","PIT@NJ","NJ","PIT","","","",""
"14876-62294","D","Brady","Skjei","0.5666666666666668","3","3000","NYI@NYR","NYR","NYI","","","",""
"14876-11119","D","Nate","Prosser","0.5458333333333333","48","3000","STL@MIN","MIN","STL","DTD","Illness","",""
"14876-15395","RW","Brett","Ritchie","1.4500000000000002","1","3000","DAL@OTT","DAL","OTT","","","",""
"14876-23228","D","Justin","Schultz","0.6911111111111111","45","3000","PIT@NJ","PIT","NJ","","","",""
"14876-54066","D","Petteri","Lindbohm","-0.04999999999999995","7","3000","STL@MIN","STL","MIN","","","",""
"14876-42629","LW","Joseph","Blandisi","1.6037037037037036","27","3000","PIT@NJ","NJ","PIT","","","",""
"14876-15380","D","Jordie","Benn","0.7357142857142858","56","3000","DAL@OTT","DAL","OTT","O","Lower body","",""
"14876-15363","RW","Tomas","Jurco","0.6974358974358975","39","3000","DET@CHI","DET","CHI","","","",""
"14876-54110","D","Gustav","Olofsson","0.2","2","3000","STL@MIN","MIN","STL","","","",""
"14876-8597","RW","Craig","Adams","0","0","3000","PIT@NJ","PIT","NJ","","","",""
"14876-62816","LW","Anton","Slepyshev","-0.045454545454545456","11","3000","EDM@WPG","EDM","WPG","","","",""
"14876-54575","D","Esa","Lindell","-0.55","4","3000","DAL@OTT","DAL","OTT","","","",""
"14876-8581","RW","Kevin","Porter","0.4292682926829269","41","3000","PIT@NJ","PIT","NJ","O","Ankle","",""
"14876-9121","LW","Matt","Hendricks","1.1","54","3000","EDM@WPG","EDM","WPG","","","",""
"14876-9115","D","Tyson","Strachan","0.5","2","3000","STL@MIN","MIN","STL","","","",""
"14876-9101","D","Andre","Benoit","0.5","2","3000","STL@MIN","STL","MIN","","","",""
"14876-54126","D","Trevor","Van Riemsdyk","0.7825757575757577","66","3000","DET@CHI","CHI","DET","","","",""
"14876-39261","D","Scott","Mayfield","-0.3666666666666667","3","3000","NYI@NYR","NYI","NYR","","","",""
"14876-21521","LW","Phil","Varone","1.46","5","3000","DAL@OTT","OTT","DAL","","","",""
