"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14823-58878","C","Oskar","Sundqvist","0.32","10","3000","ARI@PIT","PIT","ARI","","","",""
"14823-13657","C","Derek","Grant","0.1111111111111111","9","3000","CGY@PHI","CGY","PHI","","","",""
"14823-58877","RW","Conor","Sheary","0.8444444444444444","27","3000","ARI@PIT","PIT","ARI","DTD","Upper body","",""
"14823-8717","C","Boyd","Gordon","0.26170212765957446","47","3000","ARI@PIT","ARI","PIT","IR","Upper body","",""
"14823-9315","LW","Drayson","Bowman","0","0","3000","MON@SJ","MON","SJ","","","",""
"14823-15293","D","Jamie","Oleksiak","0.6653846153846155","13","3000","DET@DAL","DAL","DET","","","",""
"14823-38453","D","Henrik","Samuelsson","0","0","3000","ARI@PIT","ARI","PIT","","","",""
"14823-14184","D","Martin","Marincin","0.5627906976744187","43","3000","TB@TOR","TOR","TB","","","",""
"14823-14176","D","Philip","Samuelsson","0.8333333333333334","3","3000","ARI@PIT","ARI","PIT","","","",""
"14823-8410","D","Jack","Johnson","1.0275","60","3000","CLS@NYR","CLS","NYR","IR","Upper body","",""
"14823-54867","LW","Melker","Karlsson","1.4630434782608694","46","3000","MON@SJ","SJ","MON","","","",""
"14823-14217","D","Patrik","Nemeth","0.859090909090909","22","3000","DET@DAL","DAL","DET","","","",""
"14823-12765","RW","Matt","Taormina","0.4","1","3000","TB@TOR","TB","TOR","","","",""
"14823-8430","D","Nick","Schultz","0.7083333333333334","60","3000","CGY@PHI","PHI","CGY","","","",""
"14823-40019","LW","Brendan","Leipsic","1.975","4","3000","TB@TOR","TOR","TB","","","",""
"14823-12756","D","Dylan","McIlrath","1.3625","28","3000","CLS@NYR","NYR","CLS","","","",""
"14823-40030","D","Alexei","Marchenko","0.5962264150943396","53","3000","DET@DAL","DET","DAL","","","",""
"14823-12758","RW","Christian","Thomas","1.5166666666666666","6","3000","ARI@PIT","ARI","PIT","","","",""
"14823-9389","LW","Kyle","Chipchura","0.6959016393442623","61","3000","ARI@PIT","ARI","PIT","","","",""
"14823-38933","D","Slater","Koekkoek","0.42500000000000004","4","3000","TB@TOR","TB","TOR","","","",""
"14823-9390","C","Dominic","Moore","1.07","60","3000","CLS@NYR","NYR","CLS","","","",""
"14823-9393","C","Eric","Fehr","0.9884615384615384","39","3000","ARI@PIT","PIT","ARI","IR","Lower body","",""
"14823-11305","D","Chris","Summers","0.3333333333333333","3","3000","CLS@NYR","NYR","CLS","","","",""
"14823-8440","LW","Travis","Moen","0.5694444444444444","18","3000","DET@DAL","DAL","DET","IR","Lower body","",""
"14823-39463","C","Max","Friberg","-0.019999999999999997","5","3000","MON@SJ","MON","SJ","","","",""
"14823-10824","LW","Mike","Angelidis","1.6625","4","3000","TB@TOR","TB","TOR","","","",""
"14823-8877","D","Jason","Garrison","0.925","52","3000","TB@TOR","TB","TOR","IR","Lower body","",""
"14823-8330","LW","Nicklas","Grossman","0.6936170212765957","47","3000","ARI@PIT","ARI","PIT","","","",""
"14823-8868","RW","Erik","Condra","0.8400000000000001","40","3000","TB@TOR","TB","TOR","","","",""
"14823-42998","LW","Taylor","Leier","0.20000000000000004","6","3000","CGY@PHI","PHI","CGY","","","",""
"14823-12727","D","Jarred","Tinordi","-0.02222222222222224","9","3000","ARI@PIT","ARI","PIT","","","",""
"14823-59235","RW","Tomas","Nosek","-0.11666666666666665","6","3000","DET@DAL","DET","DAL","","","",""
"14823-12719","LW","Chris","Vande Velde","0.7680327868852459","61","3000","CGY@PHI","PHI","CGY","","","",""
"14823-8891","D","Mike","Weaver","0","0","3000","MON@SJ","MON","SJ","","","",""
"14823-12710","LW","Lance","Bouma","0.42599999999999993","25","3000","CGY@PHI","CGY","PHI","","","",""
"14823-11384","RW","Joakim","Andersson","0.5821428571428572","28","3000","DET@DAL","DET","DAL","","","",""
"14823-42962","D","Brett","Kulak","0.2333333333333334","6","3000","CGY@PHI","CGY","PHI","","","",""
"14823-8376","C","Gregory","Campbell","0.6007936507936508","63","3000","CLS@NYR","CLS","NYR","","","",""
"14823-8854","RW","Eric","Tangradi","0","1","3000","DET@DAL","DET","DAL","","","",""
"14823-8370","D","Ladislav","Smid","-0.04999999999999998","22","3000","CGY@PHI","CGY","PHI","IR","Undisclosed","",""
"14823-8852","LW","Dustin","Jeffrey","1.3571428571428572","7","3000","ARI@PIT","ARI","PIT","","","",""
"14823-8850","D","Deryk","Engelland","0.7566037735849057","53","3000","CGY@PHI","CGY","PHI","","","",""
"14823-21729","LW","Brian","Flynn","0.9327272727272726","55","3000","MON@SJ","MON","SJ","IR","Lower body","",""
"14823-21735","D","Matt","Tennyson","0.6566666666666667","30","3000","MON@SJ","SJ","MON","DTD","Head","",""
"14823-23063","RW","Marek","Hrivik","1.1","4","3000","CLS@NYR","NYR","CLS","","","",""
"14823-9076","LW","Viktor","Tikhonov","0.5128205128205128","39","3000","ARI@PIT","ARI","PIT","","","",""
"14823-43206","LW","Joel","Vermin","0.5666666666666667","6","3000","TB@TOR","TB","TOR","","","",""
"14823-23050","D","Klas","Dahlbeck","0.7018867924528303","53","3000","ARI@PIT","ARI","PIT","","","",""
"14823-54200","C","Ryan","Carpenter","0","1","3000","MON@SJ","SJ","MON","","","",""
"14823-11200","RW","Bryan","Lerg","0.43333333333333335","6","3000","MON@SJ","SJ","MON","","","",""
"14823-62442","LW","Markus","Hannikainen","-0.19999999999999996","4","3000","CLS@NYR","CLS","NYR","","","",""
"14823-12259","D","Brendan","Smith","1.2688679245283019","53","3000","DET@DAL","DET","DAL","","","",""
"14823-43167","D","Mirco","Mueller","0.09500000000000001","10","3000","MON@SJ","SJ","MON","","","",""
"14823-43139","C","Andreas","Athanasiou","1.2","17","3000","DET@DAL","DET","DAL","","","",""
"14823-43140","C","Barclay","Goodrow","0.9857142857142858","14","3000","MON@SJ","SJ","MON","","","",""
"14823-13406","D","Brenden","Dillon","1.0172727272727273","55","3000","MON@SJ","SJ","MON","","","",""
"14823-43175","LW","Hunter","Shinkaruk","0","1","3000","CGY@PHI","CGY","PHI","","","",""
"14823-21650","D","Xavier","Ouellet","0.41999999999999993","5","3000","DET@DAL","DET","DAL","","","",""
"14823-14477","C","Byron","Froese","0.62","50","3000","TB@TOR","TOR","TB","DTD","Hand","",""
"14823-13954","D","David","Warsofsky","0.4916666666666667","12","3000","ARI@PIT","PIT","ARI","","","",""
"14823-62782","D","Jakub","Nakladal","0.4625","8","3000","CGY@PHI","CGY","PHI","","","",""
"14823-62294","D","Brady","Skjei","0.5666666666666668","3","3000","CLS@NYR","NYR","CLS","","","",""
"14823-14463","D","Victor","Bartley","0.9333333333333332","3","3000","MON@SJ","MON","SJ","","","",""
"14823-9205","D","Jared","Cowen","0.7621621621621623","37","3000","TB@TOR","TOR","TB","","","",""
"14823-9194","LW","Micheal","Haley","0.625","8","3000","MON@SJ","SJ","MON","","","",""
"14823-39226","D","Tyler","Wotherspoon","1","5","3000","CGY@PHI","CGY","PHI","","","",""
"14823-23228","D","Justin","Schultz","0.6911111111111111","45","3000","ARI@PIT","PIT","ARI","DTD","Personal","",""
"14823-58890","LW","Nikolay","Goldobin","0.9777777777777779","9","3000","MON@SJ","SJ","MON","","","",""
"14823-15380","D","Jordie","Benn","0.7592592592592593","54","3000","DET@DAL","DAL","DET","","","",""
"14823-39714","LW","Charles","Hudon","3.2","2","3000","MON@SJ","MON","SJ","","","",""
"14823-15374","D","Scott","Harrington","0.44","15","3000","TB@TOR","TOR","TB","","","",""
"14823-15363","RW","Tomas","Jurco","0.7297297297297297","37","3000","DET@DAL","DET","DAL","","","",""
"14823-8675","C","Matt","Stajan","0.8203389830508475","59","3000","CGY@PHI","CGY","PHI","","","",""
"14823-11043","LW","John","McCarthy","0","1","3000","MON@SJ","SJ","MON","","","",""
"14823-8597","RW","Craig","Adams","0","0","3000","ARI@PIT","PIT","ARI","","","",""
"14823-8587","D","Zbynek","Michalek","0.7403846153846154","52","3000","ARI@PIT","ARI","PIT","","","",""
"14823-43011","C","Laurent","Dauphin","2.6666666666666665","3","3000","ARI@PIT","ARI","PIT","","","",""
"14823-54575","D","Esa","Lindell","-0.55","4","3000","DET@DAL","DAL","DET","","","",""
"14823-43009","LW","Lucas","Lessio","0.42500000000000004","4","3000","MON@SJ","MON","SJ","","","",""
"14823-8581","LW","Kevin","Porter","0.47894736842105273","38","3000","ARI@PIT","PIT","ARI","","","",""
"14823-53606","C","Yanni","Gourde","1.75","2","3000","TB@TOR","TB","TOR","","","",""
"14823-39240","RW","Luke","Witkowski","0.35","4","3000","TB@TOR","TB","TOR","","","",""
"14823-39239","C","Tanner","Richard","0","0","3000","TB@TOR","TB","TOR","","","",""
"14823-39235","C","Chris","Tierney","1.040677966101695","59","3000","MON@SJ","SJ","MON","","","",""
"14823-8616","LW","Torrey","Mitchell","1.2362745098039216","51","3000","MON@SJ","MON","SJ","","","",""
